project_id,action,source_project_ids,source_family,assessment_rows,defer_to_residential,component_pins,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,multifamily,units_unusable,building_area_unusable,land_area_unusable,reported_construction_year,reported_land_sqft,evidence_ids,location_source,location_id,location_year,location_target_year,corrected_address,historical_location_pin,historical_location_year,zoning_group,zoning_year,zoning_source,zoning_note,decision_references,decision_reason
residential_14292270580000,replace,residential_14292270580000,residential,NA,NA,14292270580000,2008,3,7744,3155,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,pin_14292270580000/builder_Fairview_projects,parcel_universe_2025,14292270580000,2025,2008,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row243 | construction_building_types.csv:row24 | residential_reviewed_parcel_locations.csv:row61,Builder identifies three apartments and one commercial space at 1136 Diversey. Correct the residential count from four to three; retain this building's Assessor year and areas. | MLS history shows the completed building offered for rent in late 2006 and consistently treats it as 2007 construction. The Assessor's selected 2008 year is corrected to 2007. | Reviewed completed building or individual townhouse has this exact parcel identity; permits and completed assessments support the same physical building. Use its point with the approved construction-year ward map; retain source-reported land independently.
residential_14293010050000,update,residential_14293010050000,residential,NA,NA,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row49,User approved2017 completion proxy for1513 and1517Diversey; retain separate six-flat and its Assessor measurements.
residential_14293190620000,update,residential_14293190620000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row33,User-approved 2014 listing-based completion proxy; sale records straddle December 2013 and January 2014; preserve Assessor measurements
residential_14301180540000,update,residential_14301180540000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row34,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180550000,update,residential_14301180550000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row35,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180560000,update,residential_14301180560000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row36,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180570000,update,residential_14301180570000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row37,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180580000,update,residential_14301180580000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row38,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180590000,update,residential_14301180590000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row39,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180600000,update,residential_14301180600000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row40,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180610000,update,residential_14301180610000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row41,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180620000,update,residential_14301180620000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row42,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180630000,update,residential_14301180630000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row43,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180640000,update,residential_14301180640000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row44,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180650000,update,residential_14301180650000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row45,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180660000,update,residential_14301180660000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row46,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180670000,update,residential_14301180670000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row47,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14301180680000,update,residential_14301180680000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row48,User approved 2014 completion proxy for the fifteen separately recorded Oakley townhomes; retain individual Assessor measurements.
residential_14304032120000,update,residential_14304032120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,parcel_universe_2025,14304032120000,2025,2007,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_parcel_locations.csv:row5,Reviewed individual home and matching private parcel; current exact parcel point lies inside recorded historical development site; use individual location without allocating shared land
residential_14304032130000,update,residential_14304032130000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,parcel_universe_2025,14304032130000,2025,2007,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_parcel_locations.csv:row6,Reviewed individual home and matching private parcel; current exact parcel point lies inside recorded historical development site; use individual location without allocating shared land
residential_14304032140000,update,residential_14304032140000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,parcel_universe_2025,14304032140000,2025,2007,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_parcel_locations.csv:row7,Reviewed individual home and matching private parcel; current exact parcel point lies inside recorded historical development site; use individual location without allocating shared land
residential_14304032150000,update,residential_14304032150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,parcel_universe_2025,14304032150000,2025,2007,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_parcel_locations.csv:row8,Reviewed individual home and matching private parcel; current exact parcel point lies inside recorded historical development site; use individual location without allocating shared land
residential_14304032190000,update,residential_14304032190000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,parcel_universe_2025,14304032190000,2025,2007,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_parcel_locations.csv:row9,Reviewed individual home and matching private parcel; current exact parcel point lies inside recorded historical development site; use individual location without allocating shared land
residential_14304032200000,update,residential_14304032200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,parcel_universe_2025,14304032200000,2025,2007,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_parcel_locations.csv:row10,Reviewed individual home and matching private parcel; current exact parcel point lies inside recorded historical development site; use individual location without allocating shared land
residential_14304091060000,update,residential_14304091060000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA,historical_coordinate_year_corrections.csv:row2,Recorded in commit 1f303a4 alongside the revised residential cross-section selection; retain the accepted historical location
residential_14304091070000,update,residential_14304091070000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,NA,NA,NA,NA,historical_coordinate_year_corrections.csv:row3,Recorded in commit 1f303a4 alongside the revised residential cross-section selection; retain the accepted historical location
residential_14322160600000,update,residential_14322160600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,completed_permit,100615403,NA,2016,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_permit_locations.csv:row4,Exact individual address and new-building description verified in full pinned permit; source Assessor measurements retained
residential_14322160640000,update,residential_14322160640000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,completed_permit,100637628,NA,2016,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_permit_locations.csv:row5,Exact individual address and new-building description verified in full pinned permit; source Assessor measurements retained
residential_14322230420000,exclude,residential_14322230420000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row55,"The prior three-unit building was demolished in 2010. The only 2011 construction permit is for a 617-square-foot accessory shed, matching the small one-story record that the Assessor labeled as a new residence."
residential_14324160450000,replace,residential_tieback_14324160450000,residential,1432416045000012022,NA,14324160450000,2018,1,3220,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_building_components.csv:row8,Retain the separately assessed new home with the existing 2022 Assessor year and measurements; historical linkage describes the demolished 1888 buildings
residential_14324160460000,replace,residential_tieback_14324160450000,residential,1432416046000012022,NA,14324160460000,2019,1,3220,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_reviewed_building_components.csv:row9,Retain the separately assessed new home with the existing 2022 Assessor year and measurements; historical linkage describes the demolished 1888 buildings
residential_16012050160000,update,residential_16012050160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_building_types.csv:row13,"The exact parcel consistently identifies a three-unit building with the Assessor's physical fields, and no permit, sale, or footprint evidence contradicts the 2006 construction designation."
residential_16012130080000,exclude,residential_16012130080000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row20,"The MLS record identifies the building as dating to 1995, and it sold for $656,000 in June 2006. The persistent older footprint and preperiod transaction outweigh the conflicting 2008 public-record year."
residential_16013130430000,update,residential_16013130430000,residential,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neighborhood Mixed-Use,2009,ordinance_history,"Ordinance 15507 was adopted June 28, 2006, before the corrected 2009 construction year.",construction_modifications.csv:row152 | corrected_year_zoning_decisions.csv:row6,"Listings identify a 2009 four-unit building; the 2006 permit converted the newly developed property from three to four units. | Ordinance 15507 was adopted June 28, 2006, before the corrected 2009 construction year."
residential_16013130440000,update,residential_16013130440000,residential,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neighborhood Mixed-Use,2007,ordinance_history,"Ordinance 15507 was adopted June 28, 2006, before the corrected 2007 construction year.",construction_modifications.csv:row153 | corrected_year_zoning_decisions.csv:row7,"Listings identify a 2007 four-unit building; the 2006 permit converted the newly developed property from three to four units. | Ordinance 15507 was adopted June 28, 2006, before the corrected 2007 construction year."
residential_16013130450000,update,residential_16013130450000,residential,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neighborhood Mixed-Use,2009,ordinance_history,"Ordinance 15507 was adopted June 28, 2006, before the corrected 2009 construction year.",construction_modifications.csv:row154 | corrected_year_zoning_decisions.csv:row8,"Listings identify a 2009 four-unit building; the 2006 permit converted the newly developed property from three to four units. | Ordinance 15507 was adopted June 28, 2006, before the corrected 2009 construction year."
residential_16013130540000,exclude,residential_16013130540000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row21,"The permit describes converting an existing three-unit building to four units, not constructing a new building."
residential_16014080410000,replace,residential_297_group_16014080410000,residential,NA,NA,16014080410000,2022,2,NA,3125,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,permit_100911590/assessor_pin_16014080410000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row220,The new-construction permit expired but the later class-297 assessor record reports the completed two-unit building; building square footage remains unavailable.
residential_16021050060000,exclude,residential_16021050060000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row56,"The parcel sold as land in 2005 and as land plus building in 2006, while the 2008 footprint reports 2005 and remains physically stable. No 2014 replacement permit or footprint change supports the Assessor's much later date."
residential_16024080460000,update,residential_16024080460000,residential,NA,NA,NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row129,"The City issued a 2013 exact-site permit for a new single-family residence, and the completed home sold in January 2014. The Assessor selected 2016."
residential_16043260140000,exclude,residential_16043260140000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,residential_source_decisions.csv:row15,"The property sold as an improved site in 2005, before the sample, and the 2008 footprint records an older structure. No new-building permit or physical replacement supports the Assessor's later construction designation."
residential_16094170260000,update,residential_16094170260000,residential,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,NA,completed_permit,100948755,NA,2022,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row32 | residential_reviewed_permit_locations.csv:row6,Retain Assessor 2022 proxy after conflicting rental year review | Exact individual address and new-building description verified in full pinned permit; source Assessor measurements retained
residential_16113040410000,update,residential_16113040410000,residential,NA,NA,NA,2008,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,construction_modifications.csv:row118 | construction_building_types.csv:row15,The exact parcel record confirms a three-unit building and the MLS dates it to 2008. The Assessor's 2006 year is corrected to the independently reported completion year.
